name,website,schedule,latitude,longitude,address
Chamblee Farmers Market,http://www.chambleefarmersmarket.com,,-84.2997,33.8932,"5435 Peachtree Road Chamblee, Georgia 30341"
CHAMP Farmer Markets - Almaden/Via Valiente Plaza,,01/01/2014 to 12/31/2014 Wed: 12:00 PM-5:00 PM;Sun: 9:00 AM-3:00 PM;,-121.874694,37.248522,"6902-6966 Almaden Expressway San Jose, California 95120"
Champaign County Farmers' Market,,Sat: 9:00 AM-1:00 PM;,-83.750968,40.106782,"200 N. Market and Corner of S, Locus Urbana, Ohio 45317"
Champion Garden Center,,,-81.1524,41.7784,"3717 N. Ridge Road Perry, Ohio 44081"
Champlain Islands Farmers Market,http://www.champlainislandsfarmersmarket.com,Wed: 3:00 PM-6:00 PM;,-73.322947,44.661861,"St. Rose Church; St. Joseph's Church (S. Hero) South Hero, Vermont 5486"
Champlain Islands Farmers Market,http://www.champlainislandsfarmersmarket.com/,05/23/2015 to 10/03/2015 Sun: 10:00 AM-2:00 PM;,-73.295177,44.719155,"185 US Route 2 Grand Isle, Vermont 5458"
Champlain Islands Farmers Market - South Hero,http://www.champlainislandsfarmersmarket.com/,05/27/2015 to 09/23/2015 Wed: 3:00 PM-6:00 PM;,-73.322268,44.661874,"501 US Route 2 South Hero, Vermont 5486"
Chandler Farmers Market,http://www.downtownchandler.org,10/02/2014 to 05/14/2015 Thu: 3:00 PM-7:00 PM;,-111.841084,33.303389,"3 S. Arizona Ave Chandler, Arizona 85225"
Chandler Hill Farmers Market (Defiance),http://www.chandlerhillvineyards.com,May to October sun:12:00 PM - 4:00 PM;,-90.8017892,38.6341275,"596 Defiance Rd Defiance, Missouri 63341"
Channahon Farmers Market,,June to August Tue:8:30 AM - 12:30 PM;,-88.217,41.43868,"24856 west eames st. channahon, Illinois 60410"
Chanute Farmers Market,,04/20/2013 to 10/19/2013 Wed: 3:00 PM-6:00 PM;Sat: 8:00 AM-11:00 AM;,-95.45264,37.658606,"Santa Fe Park-South Santa Fe Street Chanute, Kansas 66720"
Chaparral Farmers' Market,,07/12/2014 to 11/15/2014 Sat: 7:30 AM-11:30 AM;,-106.3769962,32.0014926,"700 State Line Chaparral, New Mexico "
Chapel Hill Mall Farmers' Market,,,-104.796,38.9454,"1710 Briargate Blvd. Colorado Springs, Colorado "
Chapman Food & Fitness Festival,http://www.cchaos.org,01/01/2013 to 12/31/2013 Fri: 2:00 PM-5:30 PM;,-121.815374,39.727376,"1010 Cleveland Avenue Chico, California 95928"
Chapmantown Food and Fitness Festival,,01/01/2014 to 12/31/2014 Fri: 2:00 PM-6:00 PM;,-121.815852,39.726474,"1071 E 16th St Chico, California "
Chappaqua Farmers Market,http://www.chappaquafarmersmarket.org,Sat: 8:30 AM-1:00 PM;,-73.8838,40.9957,"Chappaqua Train Station Chappaqua, New York 10514"
Chariton Farmer's Market,http://www.charitonchamber.com,05/29/2014 to 10/01/2014 Thu: 5:00 PM-7:00 PM;,-93.3068373,41.0205771,"N. Grand Street Chariton, Iowa 50049"
Charlemont,,,-72.874,42.6273,"10 School St./Route 2 charlemont, Massachusetts "
Charleroi Farmers Market,http://www.teamcharleroi.org,,-79.9065,40.1504,"423 McKean Avenue Charleroi, Pennsylvania 15022"
Charles City Area Farmers Market,,,-92.6726,43.0537,"K-Mart Parking lot 1405 S. Grand Avenue Charles City, Iowa 50616"
Charles City Downtown Farmers Market,,May to October Wed:3:30 pm - 6:00 pm;Sat:9:00 am - 12:00 pm;,-92.6783,43.0688,"Central Park Chales City, Iowa 50616"
Charles R. Hegwood Farmers Market,http://www.biloxi.ms.us/pr,01/01/2014 to 12/31/2014,-88.89497,30.39759,"Underneath the I-110 overpass and Howard Avenue Biloxi, Mississippi 39530"
Charles Square,,,-71.1227,42.3723," 1 Bennett Street, Cambridge, Massachusetts 2138"
Charles Street Farmers' Market,http://www.charlesstreetfridaymarket.com,,-76.6164,39.3088,"Lanvale Ave at the 1700 Block of Charles Street Baltimore, Maryland 21201"
Charles Town Farmers Market,http://www.charlestownfarmersmarket.net,04/12/2014 to 10/25/2014 Sat: 8:00 AM-12:00 PM;,-77.858605,39.28904,"100 S Samuel St Charles Town, West Virginia 25414"
Charleston Farmers Market,,06/04/2014 to 10/15/2014 Wed: 6:00 AM-10:00 AM;,-88.1752,39.4947,"500 7th St. Charleston, Illinois 61920"
Charleston Farmers Market,http://www.charlestonfarmersmarket.com,04/04/2015 to 11/28/2015 Sat: 8:00 AM-2:00 PM;,-79.9357095,32.786652,"329 Meeting Street (Marion Square Park) Charleston, South Carolina 29403"
Charleston's Farmers Market,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=2074,Wed: 3:00 PM-6:00 PM;,-89.350007,36.910365,"1400 South Main Street Charleson, Missouri 63834"
Charlestown Farmers Market,http://www.charlestownfarmersmarket.com,January to December Sat:8:00 AM - 12:00 PM;,-93.21766,30.22645,"1001 Ryan Street Lake Charles, Louisiana 70601"
Charlestown Farmers Market,http://www.charlestownfarmersmarket.com,January to December Thu:2:00 PM - 6:00 PM;,-93.25038,30.172242,"4720 Nelson Road Lake Charles, Louisiana 70605"
Charlestown Farmers Market,,,-71.0648,42.3752,"1 Austin Street, Thompson Square at Austin & Main Streets Boston, Massachusetts 2129"
Charlestown Land Trust Farmers’ Market,http://www.charlestownlandtrust.org/farmers_market.html,06/21/2013 to 08/30/2013 Fri: 9:30 AM-1:00 PM;,-71.630089,41.384884,"4150 Old Post Rd Charlestown, Rhode Island 2813"
Charlevoix Farmers Market,http://www.charlevoix.org,05/01/2014 to 10/02/2014 Thu: 9:00 AM-1:00 PM;,-85.258505,45.316546,"East Park on Bridge Street Charlevoix, Michigan 49720"
Charlie ~ Thornberry  Farmers Market Association,http://www.wichitafallsfarmersmarket.com,May to September Tue:7:30 AM - 1:00 PM;Thu:7:30 AM - 1:00 PM;Sat:7:30 AM - 1:00 PM;,-98.48987,33.91366,"713 Ohio Wichita Falls, Texas 76301"
Charlotte DDA Farmers Market,,06/01/2013 to 10/26/2013 Sat: 8:00 AM-12:00 PM;,-84.836318,42.565077,"100 block of West Harris St Charlotte, Michigan 48813"
Charlotte Harbor Farmers Market,,11/16/2014 to 11/15/2015 Sun: 9:00 AM-2:00 PM;,-82.079759,26.956452,"22801 Bayshore Road Charlotte Harbor, Florida 33952"
Charlotte Regional Farmers Market,http://www.ncagr.gov,05/04/2014 to 08/31/2014 Sun: 12:00 PM-6:30 PM;,-80.908807,35.187311,"1801 Yorkmont Road Charlotte, North Carolina 28266"
Charlottesville City Market,http://www.charlottesville.org/parksandrec,04/05/2014 to 12/20/2014 Sun: 7:00 AM-12:00 PM;,-78.485519,38.0375231,"207 1st st south Charlottesville/va, Virginia 22902"
Chateaugay Lakes Farmers' Market,http://www.adirondackfarmersmarket.com,06/21/2014 to 09/06/2014 Sat: 10:00 AM-2:00 PM;,-73.979355,44.775583,"Rt. 374 Hollywood Inn lawn Merrill, New York "
Chatham (Chicago) Farmers Market,,,-87.6014,41.7358,"E 87th Pl at S Langley Ave Chicago, Illinois 60619"
Chatham Borough Farmers' Market,http://www.ChathamBoroughFarmersMarket.org,June to November Sat:8:00 AM - 1:00 PM;,-74.38443,40.73968,"Fairmount Avenue and Railroad Plaza South Chatham, New Jersey 7928"
Chatham Farmer's Market,,05/19/2015 to 10/20/2015 Tue: 3:00 PM-6:30 PM;,-70.0205404,41.6785086,"1652 Main Street Rte 28 Chatham, Massachusetts 2659"
Chatham Farmers Market,,,-73.6016,42.3568,"15 Church Street (Rte 203) Chatham, New York "
Chatham Mills Farmers' Market,http://www.chathammillsfarmersmarket.com,04/04/2015 to 09/26/2015 Sat: 8:00 AM-1:00 PM;,-79.175913,35.726962,"480 Hillsboro St Pittsboro, North Carolina 27312"
Chatsworth Farmers Market,http://www.farmernet.com,,-118.597,34.2572,"Devonshire St. Chatsworth, California 91311"
Chattanooga Market,http://chattanoogamarket.com,04/26/2014 to 11/22/2015 Wed: 3:00 PM-6:00 PM;Sun: 11:00 AM-4:00 PM;,-85.316811,35.036756,"1829 Carter Street Chattanooga, Tennessee 37408"
Chautauqua Mall Farmer's Market,http://www.simon.com,06/03/2015 to 08/26/2015 Wed: 11:00 AM-4:00 PM;,-79.304999,42.096295,"318 East Fairmount Avenue Lakewood, New York 14750"
Cheboygan Farmers Market,http://www.msue.msu.edu/cheboygan,,-84.4716,45.5931,"City Hall parking lot, State Street Cheboygan, Michigan 49721"
Cheery Street Farmers Market  - WEDNESDAY MARKET on BROOKSIDE,https://www.cherrystreetfarmersmarket.com,05/07/2014 to 10/15/2014 Wed: 7:30 AM-11:00 AM;,-95.972839,36.104717,"41st and Peoria Tulsa, Oklahoma 74159"
Chelan Valley Farmers Market,,,-120.07,47.8597,"Johnson & Columbia Chelan, Washington 98816"
Chelmsford Agway Winter Farmers' Market,http://chelmsfordagwayfarmersmarket.blogspot.com/,11/01/2014 to 02/28/2015 Sat: 10:00 AM-2:00 PM;,-71.38058611,42.57131667,"24 Maple Road Chelmsford, Massachusetts 1824"
Chelmsford Farmers' Market,,06/19/2014 to 10/02/2014 Thu: 2:00 PM-6:30 PM;,-71.352922,42.598007,"Chelmsford Common Chelmsford, Massachusetts 1824"
Chelsea Community Farmers Market,,,-71.0381,42.3898,"Chelsea Square in front of the Police Station Chelsea, Massachusetts "
Chelsea Farmers Market,http://www.chelseafarmersmkt.org,05/04/2013 to 10/26/2013 Sat: 8:00 AM-12:00 PM;,-84.02108,42.316315,"222 S. Main St. Chelsea, Michigan 48118"
Chelsea Farmers' Market,,05/16/2014 to 10/03/2014 Fri: 3:00 PM-6:00 PM;,-72.44747,43.98878,"Corner of Rte 110 and Rte 113 Chelsea, Vermont 5038"
Chelsea's Down to Earth Farmers Market,http://downtoearthmarkets.com/markets?region=Manhattan&market=Chelsea+Farmers+Market,06/06/2015 to 12/19/2015 Sat: 9:00 AM-5:00 PM;,-74.0008,40.746293,"383 W 23rd st New York, New York 10011"
Chelsea's Farmers Market,,06/07/2014 to 11/22/2014 Sat: 9:00 AM-5:00 PM;,-74.001027,40.746457,"23rd St. and 9th Ave New York, New York "
Chenango County Farmers Market,,,-75.52275,42.53154,"East Side  Park Norwich, New York 13815"
Chenchita's Communty Farmer Market,,07/18/2015 to 11/21/2015 Sat: 8:00 AM-4:00 PM;,-74.005108,40.749338," NYC, New York 10029"
Cheney Farmers Market,http://www.cheneyfarmersmarket.com,06/11/2013 to 09/24/2013 Tue: 2:00 PM-7:00 PM;,-117.574344,47.48903,"609 2nd Street Cheney, Washington 99004"
Cheney Farmers Market,,05/25/2013 to 10/05/2013 Sat: 8:00 AM-11:00 AM;,-97.781571,37.62912,"Main St. Cheney, Kansas 67025"
Cheraw Farmers Market,,,-79.880519,34.697158,"101 Front Street Cheraw, South Carolina 29520"
Cheriton Farmers Maket,,,-75.9825,37.1719,"Main St. Cheriton, Virginia 23316"
Cherokee County Farmers Market,,,-85.6673,34.1573,"635 Amory Road Centre, Alabama 35960"
Cherokee Farmer's Tailgate Market,,,-83.3117,35.4926,"Acquoni Road Cherokee, North Carolina 28719"
Cherokee Fresh Market,,06/07/2014 to 08/30/2014 Sat: 8:30 AM-11:30 AM;,-84.441164,34.1724,"362 Stringer Road Canton, Georgia 30115"
Cherokee Street International Farmers Market,http://www.cherokeemarket.org,41782 Fri: 4:00 PM-7:00 PM;,-90.227415,38.5938028,"2647 Cherokee St. Louis, Missouri 63118"
Cherry County Farmer's Market,,08/03/2013 to 10/26/2013 Sat: 8:00 AM-1:00 PM;,-100.5420414,42.8667549,"710 E. Hwy 20 Valentine, Nebraska 69201"
Cherry Creek Fresh Market,http://coloradofreshmarkets.com,05/02/2015 to 06/13/2015 Sat: 8:00 AM-1:00 PM;,-104.958827,39.717708," Denver, Colorado "
Cherry Hills Farmers Market,,01/01/2014 to 12/31/2014 Fri: 9:00 AM-1:00 PM;,-117.190937,33.710775,"26834 Cherry Hills Blvd. Menifee, California 92586"
Cherry Street Farmers Market,https://www.cherrystreetfarmersmarket.com,04/05/2014 to 10/25/2014 Sat: 7:00 AM-11:00 AM;,-95.973375,36.138109,"15th Street between S. Rockford and S. Quaker Tulsa, Oklahoma 74159"
Chesaning Market off Broad,http://www.broadstreetevents.org,07/12/2014 to 10/18/2014 Sat: 10:00 AM-3:00 PM;,-84.1163743,43.1851617,"Broad St and N. Saginaw St. Chesaning, Michigan 48616"
Chesapeake Farmers Market,,June to November Wed:8:00 AM - 1:00 PM;Sat:8:00 AM - 1:00 PM;,-76.2422628,36.7204815,"120 Reservation Road Chesapeake, Virginia 23322"
Chester Farmers Market,http://www.howard-county.com,,-92.3172,43.3568,"City Park Chester, Iowa 52134"
Chester Farmers Market,,May to October sun:11:00 am - 2:00 pm;,-72.5053,43.1976,"Route 103, The Vermont Country Store in Rockingham Chester, Vermont 5143"
Chester Farmers Market,http://www.chesterfarmersmarket.com/,,-77.6375,37.4208,"Centre Street & Village Green Drive Chester, Virginia "
Chester Farmers Market,http://www.chesternjfarmersmarket.org,06/22/2014 to 10/05/2014 Sun: 10:00 AM-3:00 PM;,-74.696592,40.78402,"Perry Street Chester, New Jersey 7930"
Chester Sunday Farmers’ Market,http://www.chestersundaymarket.com,,-72.4502,41.4028,"23 Main Street Chester, Connecticut 6412"
Chesterfield County Farmers Market,,05/21/2014 to 09/10/2014 Wed: 3:00 PM-6:00 PM;,-77.505191,37.376737,"near 6701 Mimms Loop Chesterfield, Virginia 23832"
Chesterfield Farmers Market,http://www.chesterfieldfarmersmarket.blogspot.com,May to October Tue:10:00 AM - 6:00 PM;Wed:10:00 AM - 6:00 PM;Thu:10:00 AM - 6:00 PM;Fri:10:00 AM - 6:00 PM;Sat:8:00 AM - 4:00 PM;,-77.609299,37.507573,"11500 Midlothian Tpk Richmond, Virginia 23235"
Chesterton's European Market,http://www.chestertonseuropeanmarket.com,May to October Sat:8:00 am - 2:00 pm;,-87.0536,41.6108,"220 Broadway Chesterton, Indiana 46304"
Chestertown Farmer's Market,http://www.chestertownfarmersmarket.com,06/18/2014 to 09/24/2014 Wed: 10:00 AM-2:00 PM;,-73.805133,43.648651,"6307 NYS Route 9 Chestertown, New York 12817"
Chestertown Farmers' Market,http://www.chestertown.com/market/index.php,01/01/2014 to 04/01/2014 Sat: 8:00 AM-12:00 PM;,-76.0666,39.2095,"Park Row at the Fountain Park Chestertown, Maryland 21620"
Chestnut Hill Farmers' Market,http://www.farmtocity.org/FarmersMarkets.asp,05/03/2014 to 11/22/2014 Sat: 9:30 AM-1:30 PM;,-75.196899,40.06756,"Winston Rd. between Germantown Ave and Mermaid Lane Philadelphia, Pennsylvania 19118"
Cheverly Community Market,http://www.cheverlycommunitymarket.com,,-76.90633,38.92414,"6401 Forest Road Cheverly, Maryland 20785"
Chewelah Farmers Market,http://www.chewelahfarmersmarket.com,05/16/2014 to 10/17/2014 Fri: 11:30 AM-5:30 PM;,-117.715333,48.282534,"N. Park St. (Hwy 395) and Lincoln Ave. Chewelah, Washington 99109"
Cheyenne County Farmers Market,,,-102.977,41.1305,"10th & Jackson Street Sidney, Nebraska 69162"
Cheyenne Farmers Market,http://www.calc.net,08/02/2014 to 10/04/2014 Sat: 7:30 AM-1:00 PM;,-104.814433,41.132217,"15th and Capitol Cheyenne, Wyoming 82001"
Cheyenne Tuesday Farmers' Market,http://www.tuesdaymarket.org,06/24/2014 to 10/13/2015 Tue: 3:00 PM-6:30 PM;,-104.80857,41.161612,"1400 Del Range Blvd Cheyenne, Wyoming 82009"
Cheyenne Winter Farmers' Market,,01/01/2015 to 12/31/2015 Sat: 10:00 AM-2:00 PM;,-104.81422,41.131978,"121 W. 15th Street Cheyenne, Wyoming 82001"
Cheyenne's Road Market,http://www.localharvest.org/cheyennes-road-market-M36408,,-74.9163,39.916,"4816 Church Rd (Cheyenne's Road Market ) Mount Laurel, New Jersey 8054"
Cheyennes Country Thangs,http://www.cheyennescountrythangsinc.com/,,-82.4747,28.1619,"19319 Holly Lane Lutz, Florida 33548"
Chicago Heights Corner Market,http://www.chcornermarket.com,06/07/2014 to 09/27/2014 Sat: 9:00 AM-1:00 PM;,-87.646182,41.520174,"160 West Joe Orr Road Chicago Heights, Illinois 60411"
Chicago Nettlehorst French Market,,,-87.6773,41.9076,"Corner of Broadway & Melrose in lakeview Chicago, Illinois 60657"
Chicago Street Farmers Market,http://www.visitfoley.org,05/03/2013 to 06/28/2013 Fri: 3:00 PM-6:00 PM;,-87.683301,30.407081,"125 East Laurel Ave. Foley, Alabama 36535"
Chickasha Farmers' Market,,05/02/2013 to 10/31/2013 Tue: 7:00 AM-12:00 PM;Thu: 4:00 PM-7:00 PM;Sat: 7:00 AM-12:00 PM;,-97.9441,35.0488,"Corner of 7th and Chickasha Avenue Chickasha, Oklahoma 73018"
Chico CFM In Paradise,,,-121.598,39.7704,"6400 Clark Rd. PARADISE, California "
Chico Wednesday Farmers Market,,,-121.848,39.7606,"North Valley Plaza, East Ave. & Pillsbury Rd. Chico, California 95973"
CHICOPEE FARMERS MARKET,,07/03/2013 to 09/04/2013 Wed: 10:30 AM-2:30 PM;,-72.60012817,42.19358063,"CHICOPEE STREET CHICOPEE, Massachusetts 1013"
Children's Hospital Farmers Market,http://www.iatp.org/minimarkets,June to September Wed:10:30 am - 2:00 pm;,-93.2626,44.9568,"2530 Chicago Ave S Minneapolis, Minnesota 55404"
Childrens Nest Farmers Market,http://www.childcarenassau.org,07/03/2014 to 10/23/2014 Thu: 3:30 PM-6:30 PM;,-73.551314,40.660105,"2350 Merrick Ave Merrick, New York 11566"
Chilhowee Main Street Farmers' Market,http://www.mainstreetfarmersmarket.webs.com,May to November Sat:8:00 AM - 12:00 PM;,-93.8555137,38.5889377,"108 S. Main St. Chilhowee, Missouri 64733"
Chilhowie Farmer's Market,http://www.chilhowie.org,04/17/2014 to 10/23/2014 Thu: 3:00 PM-6:00 PM;,-81.676633,36.80295,"East Lee Highway between Chestnut and Pine Avenues (Warrior Park) Chilhowie, Virginia 24319"
Chili Farmers Market,,,-77.7285,43.1061,"Chili Paul Plaza Rochester, New York "
Chillicothe Farmers Market,,05/03/2014 to 10/25/2014 Sat: 8:00 AM-12:00 PM;,-93.553418,39.793838,"620 N. Washington Chillicothe, Missouri 64601"
Chillicothe Farmers' Market Association,http://www.chillicothefarmersmarket.org,Sat: 8:00 AM-12:00 PM;,-83.0031767,39.3349929,"475 Western Ave Chillicothe, Ohio 45601"
Chiloquin Farm & Craft Market,,,-121.863,42.5766,"Chiloquin parking lot at Chocktoot and 1st Street Chiloquin, Oregon "
Chilton Farmers Market,,June to October Fri:12:00 PM - 5:00 PM;,-88.15492,44.021144,"1041 E. Chestnut St Chilton, Wisconsin 53014"
Chimacum Farmers' Market,http://www.chimacum.org,,-122.777,48.0133," Chimacum, Washington 98325"
Chimney Rock Farms,http://www.chimneyrockfarms.com/,,-107.342,37.223,"500 County Road 175 Bayfield, Colorado 81122"
China Grove Farmers Market,http://www.hist-society-srowan.com,05/03/2013 to 09/27/2013 Fri: 4:00 PM-7:00 PM;,-80.57783,35.57101,"308 N MainStreet China Grove, North Carolina 28023"
Chincoteague Island Farmers Market,http://www.chincoteagueculturalalliance.org,04/12/2014 to 10/25/2014 Wed: 8:00 AM-12:00 PM;Sat: 8:00 AM-12:00 PM;,-75.3734494,37.9328247,"6309 Church Street Chincoteague, Virginia 23336"
Chino CFM,,,-117.69,34.0126,"13220 Central Ave. Chino, California "
Chino Valley Farmers Market,http://www.prescottfarmersmarket.org,06/05/2014 to 10/16/2014 Thu: 3:00 PM-6:00 PM;,-112.45413,34.760317,"1020 N. State Road 89 Chino Valley, Arizona 86323"
Chipley Farmers Market,,,-85.5372,30.7791,"7th Street by the old train depot Chipley, Florida 32428"
Chippewa Falls Farmers Market,http://www.chippewafallsmainst.org/Farmers_Market.html,06/06/2013 to 10/17/2013 Thu: 12:00 PM-5:30 PM;,-91.3906376,44.9373812,"53 E. Central St. Chippewa Falls, Wisconsin 54729"
Chippewa Farmers' Market,http://www.localharvest.org/chippewa-farmers-market-M57814,,-80.369,40.7704,"2465 Darlington Road Beaver Falls, Pennsylvania 15010"
Chisago City Farmers Market,http://www.chisagocityfarmersmarket.com,05/16/2014 to 09/26/2014 Fri: 2:00 PM-6:30 PM;,-92.890735,45.372951,"10656 Railroad Avenue Chisago City, Minnesota 55013"
Choctaw County Farmers Market,,06/07/2014 to,-89.1774145,33.3206934,"Hwys 12 & 15 Intersection Ackerman, Mississippi 39735"
Chowchilla Farmers Market,,,-120.264,37.1201,"Robertson Blvd. & 6th St. Chowchilla, California 93610"
"Christian ""Shan"" Hendricks Vegetable Market",,,-64.7043,17.7449,"Company Street Saint Croix, Virgin Islands "
Christian County Farmers' Market,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=584,04/03/2014 to 10/30/2014 Thu: 5:00 PM-8:00 PM;,-93.2207764,37.0223056,"1530 West Jackson St Ozark, Missouri 65721"
Christiansburg Farmers Market,http://www.christiansburg.org/farmersmarket,05/07/2015 to 10/15/2015 Thu: 3:00 PM-7:00 PM;,-80.410187,37.12877,"West Main Street and Hickok Street Christiansburg, Virginia 24073"
Chubbuck Farmers Market,http://www.chubbuckfarmersmarket.com,,-112.462,42.9202,"4166 Yellowstone Ave #1212 Chubbuck, Idaho 83202"
Chula Vista Farmers Market,,,-117.08,32.6403,"3rd Ave. & Center St. Chula Vista, California 91915"
Chula Vista Otay Ranch Certified Farmers Market,http://www.otayranchtowncenter.com,,-116.968,32.6231,"2015 Birch Road and Eastlake Blvd Chula Vista, California 91915"
